Surveyor,Survey_Date,Page #,Row,StreamName,SectionName,AnglerType,AnglerCategory,TargetSpecies,NumAnglers,Guided?,FishingMethod,Num_Cars,Num_Trailers,Fishing_Start_Time,Interview_Start_Time,Fishing_time_corrected,Fishing_End_Time_Corrected,Percent_time_fished,Species,Origin,Fate,Qty,CompleteTrip,County1,interviewed_today,Comments
"Bosley, April",3/24/2019,3,4,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,Yes,Gear,2,1,7:30 AM,3:50 PM,6:40,2:10 PM,0.8,SH,W,R,1,No,"98296,2",No,clients of guide on row 5
"Bosley, April",3/24/2019,3,4,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,Yes,Gear,2,1,7:30 AM,3:50 PM,1:40,9:10 AM,0.2,,,,,No,"98296,2",No,clients of guide on row 5
"Bosley, April",3/24/2019,3,5,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,1,Yes,Gear,2,1,7:30 AM,3:50 PM,6:40,2:10 PM,0.8,,,,,No,"98296,1",No,guide of clients on row 4
"Bosley, April",3/24/2019,3,5,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,1,Yes,Gear,2,1,7:30 AM,3:50 PM,1:40,9:10 AM,0.2,,,,,No,"98296,1",No,guide of clients on row 4
"Bosley, April",3/24/2019,3,6,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,11:30 AM,4:20 PM,4:50,4:20 PM,1,,,,,Yes,"98116,1,98107,1",Yes,
"Bosley, April",3/24/2019,3,7,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,5,No,Fly,3,2,10:30 AM,4:20 PM,5:50,4:20 PM,1,,,,,No,"99036,1,98012,2,99026,2",No,
"Bosley, April",3/24/2019,3,8,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,4,No,Gear,2,1,6:45 AM,4:50 PM,10:05,4:50 PM,1,,,,,No,"66783,3,83201,1",No,
"Bosley, April",3/24/2019,3,9,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,8:00 AM,6:00 PM,8:00,4:00 PM,0.8,WF,,R,1,No,"98290,3",No,
"Bosley, April",3/24/2019,3,9,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,8:00 AM,6:00 PM,2:00,10:00 AM,0.2,,,,,No,"98290,3",No,
"Bosley, April",3/24/2019,3,10,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:00 AM,6:25 PM,11:25,6:25 PM,1,BLC,,R,1,No,"98241,2",No,
"Bosley, April",3/24/2019,3,11,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:30 AM,6:45 PM,11:15,6:45 PM,1,SH,W,R,2,No,"98233,2",No,
"Bosley, April",3/24/2019,3,11,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:30 AM,6:45 PM,11:15,6:45 PM,1,CTT,,R,1,No,"98233,2",No,
"Bosley, April",3/24/2019,4,12,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,1:00 PM,7:00 PM,6:00,7:00 PM,1,,,,,Yes,"98292,2",No,
"Bosley, April",3/24/2019,4,13,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,2:30 PM,7:05 PM,4:35,7:05 PM,1,,,,,Yes,"98225,1",No,
"Nelson, Rachel",3/24/2019,5,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,7:00 AM,12:32 PM,2:46,9:46 AM,0.5,,,,,No,"98232,1",No,[illegible] to baker
"Nelson, Rachel",3/24/2019,5,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,7:00 AM,12:32 PM,2:46,9:46 AM,0.5,,,,,No,"98232,1",No,[illegible] to baker
"Nelson, Rachel",3/24/2019,5,2,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,6:45 AM,1:30 PM,4:43,11:28 AM,0.7,SH,W,R,1,Yes,"98223,1,98284,1",No,government bridge to faber
"Nelson, Rachel",3/24/2019,5,2,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,6:45 AM,1:30 PM,2:01,8:46 AM,0.3,,,,,Yes,"98223,1,98284,1",No,government bridge to faber
"Nelson, Rachel",3/24/2019,5,3,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,7:00 AM,1:45 PM,4:43,11:43 AM,0.7,SH,W,R,2,Yes,"98290,3",No,hippie bar to faber
"Nelson, Rachel",3/24/2019,5,3,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,7:00 AM,1:45 PM,2:01,9:01 AM,0.3,,,,,Yes,"98290,3",No,hippie bar to faber
"Nelson, Rachel",3/24/2019,5,4,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:30 AM,2:45 PM,7:15,2:45 PM,1,,,,,Yes,"98004,1,98019,",No,steelhead to faber
"Nelson, Rachel",3/24/2019,5,5,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,1,No,Fly,2,1,9:00 AM,2:45 PM,4:01,1:01 PM,0.7,,,,,Yes,"98208,1",No,hippie bar to faber
"Nelson, Rachel",3/24/2019,5,5,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,1,No,Fly,2,1,9:00 AM,2:45 PM,1:43,10:43 AM,0.3,,,,,Yes,"98208,1",No,hippie bar to faber
"Nelson, Rachel",3/24/2019,5,6,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Both,2,1,8:30 AM,4:00 PM,7:30,4:00 PM,1,,,,,Yes,"98223,1,98103,2",No,marb to rock
"Nelson, Rachel",3/24/2019,5,7,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:00 AM,4:00 PM,9:00,4:00 PM,1,SH,W,R,2,Yes,"98257,2",No,"marb to rock, Josiah and Tyler"
"Nelson, Rachel",3/24/2019,5,8,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,3:00 PM,4:00 PM,1:00,4:00 PM,1,,,,,No,"98263,1",No,"dean the fly guy, steelhead"
"Nelson, Rachel",3/24/2019,5,9,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,2:00 PM,3:45 PM,1:45,3:45 PM,1,,,,,Yes,"98225,1",No,cascade farms
"Nelson, Rachel",3/24/2019,5,10,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,1,7:30 AM,4:00 PM,8:30,4:00 PM,1,,,,,Yes,"98106,2",No,marb to steelhead
"Nelson, Rachel",3/24/2019,5,11,Skagit,Dalles bridge to Marblemount bridge,Pontoon / kick,Shore,Steelhead,1,No,Fly,1,0,7:30 AM,4:00 PM,8:30,4:00 PM,1,,,,,Yes,"98022,1",No,marb to steelhead
"Nelson, Rachel",3/24/2019,6,12,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,0,11:00 AM,4:15 PM,5:15,4:15 PM,1,,,,,Yes,"98273,1,98275,1",No,rock primitive to faber
"Nelson, Rachel",3/24/2019,6,13,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Fly,1,1,9:00 AM,4:45 PM,7:45,4:45 PM,1,,,,,Yes,"94608,1,98225,1",No,"rock to baker, Red Drift [somewhat illegible]"
"Nelson, Rachel",3/24/2019,6,14,Skagit,Dalles bridge to Marblemount bridge,Pontoon / kick,Shore,Steelhead,1,No,Fly,1,0,9:00 AM,4:45 PM,7:45,4:45 PM,1,,,,,Yes,"94501,1",No,rock to baker
"Nelson, Rachel",3/24/2019,6,15,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,,Gear,2,1,11:00 AM,5:00 PM,6:00,5:00 PM,1,,,,,Yes,"98033,1,98112,1",No,marb to steelhead
"Nelson, Rachel",3/24/2019,6,16,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,9:00 AM,5:00 PM,8:00,5:00 PM,1,,,,,Yes,"98223,1,98241,1",No,marb to steelhead
"Nelson, Rachel",3/24/2019,6,17,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,8:00 AM,5:15 PM,9:15,5:15 PM,1,SH,W,R,1,Yes,"98223,3",No,marb to steelhead
"Nelson, Rachel",3/24/2019,6,18,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Fly,2,1,10:30 AM,5:30 PM,7:00,5:30 PM,1,,,,,Yes,"98284,1,98237,1",No,marb to steelhead
"Nelson, Rachel",3/24/2019,6,19,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Gear,1,0,4:00 PM,6:00 PM,2:00,6:00 PM,1,,,,,Yes,"98263,1",Yes,dean the fly guy
"Nelson, Rachel",3/24/2019,6,20,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,3,No,Fly,1,1,7:00 AM,6:00 PM,11:00,6:00 PM,1,SH,W,R,6,Yes,"98233,3",No,faber
"Nelson, Rachel",3/24/2019,6,20,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,3,No,Fly,1,1,7:00 AM,6:00 PM,11:00,6:00 PM,1,WF,,R,1,Yes,"98233,3",No,faber
"Nelson, Rachel",3/24/2019,6,21,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,10:30 AM,6:15 PM,7:45,6:15 PM,1,,,,,Yes,"98103,1,98115,1",No,steelhead to baker
"Nelson, Rachel",3/24/2019,6,22,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,3:00 PM,7:00 PM,2:24,5:24 PM,0.6,,,,,Yes,"98203,3",No,native hole to south faber
"Nelson, Rachel",3/24/2019,6,22,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,3:00 PM,7:00 PM,1:36,4:36 PM,0.4,WF,,R,1,Yes,"98203,3",No,native hole to south faber
"Lambert, Leah",3/27/2019,1,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,9:00 AM,11:30 AM,2:30,11:30 AM,1,,,,,No,"99206,1",No,
"Lambert, Leah",3/27/2019,1,2,Skagit,Dalles bridge to Marblemount bridge,Pontoon / kick,Shore,Steelhead,1,No,Gear,1,0,9:30 AM,12:30 PM,3:00,12:30 PM,1,,,,,No,"98226,1",No,
"Lambert, Leah",3/27/2019,1,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Gear,1,0,9:30 AM,12:30 PM,3:00,12:30 PM,1,,,,,No,"98229,1",No,
"Lambert, Leah",3/27/2019,1,4,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,1,No,Fly,1,1,9:30 AM,12:45 PM,3:15,12:45 PM,1,,,,,Yes,"98274,1",No,
"Bosley, April",3/27/2019,2,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,7:30 AM,8:00 AM,0:30,8:00 AM,1,,,,,No,"98208,1",No,
"Bosley, April",3/27/2019,2,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,7:45 AM,8:55 AM,1:10,8:55 AM,1,,,,,No,"98052,1",No,
"Bosley, April",3/27/2019,2,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,7:30 AM,11:00 AM,3:30,11:00 AM,1,,,,,No,"98284,1",No,
"Bosley, April",3/27/2019,2,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,1,0,7:00 AM,11:10 AM,4:10,11:10 AM,1,BLC,,R,1,No,"98269,1,98225,1",No,
"Bosley, April",3/27/2019,2,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,10:30 AM,11:30 AM,1:00,11:30 AM,1,,,,,No,"98136,1",No,
"Bosley, April",3/27/2019,2,6,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,8:55 AM,12:00 PM,3:05,12:00 PM,1,,,,,,"98052,1",Yes,
"Bosley, April",3/27/2019,2,7,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,11:00 AM,12:15 PM,1:15,12:15 PM,1,,,,,No,"98223,1",No,
"Bosley, April",3/27/2019,2,8,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,9:30 AM,12:25 PM,2:55,12:25 PM,1,,,,,No,"98075,1,98133,1",No,
"Bosley, April",3/27/2019,2,9,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,1,0,9:00 AM,1:45 PM,4:45,1:45 PM,1,,,,,Yes,"98223,1,98252,1",No,
"Bosley, April",3/27/2019,2,10,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,1,No,Gear,1,1,8:00 AM,1:55 PM,5:55,1:55 PM,1,,,,,Yes,"98223,1",No,
"Armellino, Daniel",3/27/2019,3,1,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Both,2,1,9:00 AM,3:10 PM,6:10,3:10 PM,1,,,,,Yes,"98237,1,59801,2",No,native hole
"Armellino, Daniel",3/27/2019,3,2,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,7:15 AM,3:30 PM,8:15,3:30 PM,1,,,,,Yes,"98020,1,98011,1,98007,1",No,hippie bar
"Armellino, Daniel",3/27/2019,3,3,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,0,7:30 AM,3:40 PM,6:32,2:02 PM,0.8,,,,,No,"98225,2",No,"hippie bar, heading to baker to fly fish"
"Armellino, Daniel",3/27/2019,3,3,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,0,7:30 AM,3:40 PM,1:38,9:08 AM,0.2,,,,,No,"98225,2",No,"hippie bar, heading to baker to fly fish"
"Armellino, Daniel",3/27/2019,3,4,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,7:30 AM,3:45 PM,8:15,3:45 PM,1,,,,,Yes,"98226,3",No,hippie bar
"Armellino, Daniel",3/27/2019,3,5,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,0,8:00 AM,4:20 PM,8:20,4:20 PM,1,,,,,Yes,"98005,1,98107,1",No,native hole
"Armellino, Daniel",3/27/2019,3,6,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,1,No,Gear,1,1,7:30 AM,4:40 PM,9:10,4:40 PM,1,BLC,,R,1,Yes,"98001,1",No,usfs launch
"Armellino, Daniel",3/27/2019,3,7,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,1,11:00 AM,5:25 PM,6:25,5:25 PM,1,,,,,Yes,"98115,1,98726,1",No,hippie bar
"Armellino, Daniel",3/27/2019,3,8,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,Yes,Both,1,0,8:30 AM,5:30 PM,9:00,5:30 PM,1,WF,,R,1,,"04210,2",No,"hippie bar, client of guide on row9"
"Armellino, Daniel",3/27/2019,3,9,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Not fishing,1,Yes,,1,1,8:30 AM,5:30 PM,9:00,5:30 PM,1,,,,,,"98221,1",No,guide of clients on row 8
"Armellino, Daniel",3/27/2019,3,10,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,9:00 AM,5:00 PM,6:24,3:24 PM,0.8,SH,W,R,2,Yes,"98270,1,98292,1",No,faber south
"Armellino, Daniel",3/27/2019,3,10,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,9:00 AM,5:00 PM,1:36,10:36 AM,0.2,,,,,Yes,"98270,1,98292,1",No,fabers south
"Armellino, Daniel",3/27/2019,3,11,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,2:00 PM,6:10 PM,4:10,6:10 PM,1,,,,,Yes,"98136,1",No,
"Armellino, Daniel",3/27/2019,4,12,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,10:45 AM,6:20 PM,6:04,4:49 PM,0.8,,,,,No,"98039,1,99206,1",Yes,hippie bar
"Armellino, Daniel",3/27/2019,4,12,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,10:45 AM,6:20 PM,1:31,12:16 PM,0.2,,,,,No,"98039,1,99206,1",Yes,hippie bar
"Armellino, Daniel",3/27/2019,4,13,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,4:45 PM,7:00 PM,2:15,7:00 PM,1,,,,,No,"98201,1",No,sauk/suiattle junction
"Nelson, Rachel",3/27/2019,5,1,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,1,No,Gear,1,1,8:00 AM,12:30 PM,4:30,12:30 PM,1,,,,,Yes,"98237,1",No,
"Nelson, Rachel",3/27/2019,5,2,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,9:30 AM,2:30 PM,5:00,2:30 PM,1,,,,,Yes,"98257,1,98541,1",No,
"Nelson, Rachel",3/27/2019,5,3,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:30 AM,3:00 PM,7:30,3:00 PM,1,SH,W,R,1,Yes,"98223,2",No,
"Nelson, Rachel",3/27/2019,5,4,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,1,No,Gear,1,1,6:00 AM,4:00 PM,10:00,4:00 PM,1,BLC,,R,2,Yes,"98237,1",No,
"Nelson, Rachel",3/27/2019,5,4,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,1,No,Gear,1,1,6:00 AM,4:00 PM,10:00,4:00 PM,1,CTT,,R,2,Yes,"98237,1",No,
"Nelson, Rachel",3/27/2019,5,4,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,1,No,Gear,1,1,6:00 AM,4:00 PM,10:00,4:00 PM,1,WF,,R,1,Yes,"98237,1",No,
"Nelson, Rachel",3/27/2019,5,5,Skagit,Darrington Mill bridge to mouth,Pontoon / kick,Shore,Steelhead,2,No,Gear,1,0,12:30 PM,4:30 PM,0:48,1:18 PM,0.2,,,,,No,"98226,1,98229,1",Yes,
"Nelson, Rachel",3/27/2019,5,5,Skagit,Dalles bridge to Marblemount bridge,Pontoon / kick,Shore,Steelhead,2,No,Gear,1,0,12:30 PM,4:30 PM,3:12,3:42 PM,0.8,,,,,No,"98226,1,98229,1",Yes,
"Nelson, Rachel",3/27/2019,5,6,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,4:00 PM,4:30 PM,0:18,4:18 PM,0.6,,,,,No,"98225,1",Yes,
"Nelson, Rachel",3/27/2019,5,6,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,4:00 PM,4:30 PM,0:12,4:12 PM,0.4,,,,,No,"98225,1",Yes,
"Nelson, Rachel",3/27/2019,5,7,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,1,10:30 AM,4:45 PM,6:15,4:45 PM,1,,,,,Yes,"98282,1,59758,1",No,
"Nelson, Rachel",3/27/2019,5,8,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Gear,1,1,9:00 AM,5:30 PM,8:30,5:30 PM,1,,,,,Yes,"98223,2",No,
"Nelson, Rachel",3/27/2019,5,9,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,3,No,Gear,1,1,9:30 AM,5:45 PM,8:15,5:45 PM,1,SH,W,R,2,Yes,"98273,2,98233,1",No,
"Nelson, Rachel",3/27/2019,5,10,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,3,No,Gear,2,1,5:00 PM,7:00 PM,2:00,7:00 PM,1,SH,W,R,2,Yes,"98237,1,98233,1,98221,1",No,
"Nelson, Rachel",3/27/2019,5,11,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,1,7:30 AM,7:00 PM,9:46,5:16 PM,0.85,,,,,Yes,"98105,1,98226,1",No,
"Nelson, Rachel",3/27/2019,5,11,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,1,7:30 AM,7:00 PM,1:43,9:13 AM,0.15,,,,,Yes,"98105,1,98226,1",No,
"Bosley, April",3/28/2019,1,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,7:15 AM,9:45 AM,2:30,9:45 AM,1,SH,W,R,1,No,"98284,1",No,
"Bosley, April",3/28/2019,1,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,7:45 AM,10:30 AM,2:45,10:30 AM,1,,,,,No,"98258,1",No,
"Bosley, April",3/28/2019,1,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,9:00 AM,11:10 AM,2:10,11:10 AM,1,,,,,No,"97202,1",No,
"Bosley, April",3/28/2019,1,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,9:00 AM,11:10 AM,2:10,11:10 AM,1,,,,,No,"98271,1",No,
"Bosley, April",3/28/2019,1,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,7:15 AM,12:35 PM,5:20,12:35 PM,1,,,,,No,"98155,1",No,
"Bosley, April",3/28/2019,1,6,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,8:00 AM,12:40 PM,4:40,12:40 PM,1,,,,,No,"98053,1",No,
"Bosley, April",3/28/2019,1,7,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,6:45 AM,12:45 PM,6:00,12:45 PM,1,SH,W,R,3,Yes,"98223,1,98252,1,98270,1",,
"Bosley, April",3/28/2019,1,7,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,6:45 AM,12:45 PM,6:00,12:45 PM,1,WF,,R,6,Yes,"98223,1,98252,1,98270,1",,
"Lambert, Leah",3/28/2019,2,1,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Fly,2,1,9:00 AM,3:30 PM,6:30,3:30 PM,1,,,,,Yes,"59758,1,98282,1,98232,1",No,
"Lambert, Leah",3/28/2019,2,2,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,9:30 AM,4:00 PM,6:30,4:00 PM,1,,,,,Yes,"98284,1,98228,1",No,
"Lambert, Leah",3/28/2019,2,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,9:00 AM,5:15 PM,7:25,4:25 PM,0.9,,,,,Yes,"98284,1",Yes,
"Lambert, Leah",3/28/2019,2,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,9:00 AM,5:15 PM,0:49,9:49 AM,0.1,,,,,Yes,"98284,1",Yes,
"Lambert, Leah",3/28/2019,2,4,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,1,No,Fly,1,1,3:00 PM,5:30 PM,2:30,5:30 PM,1,,,,,Yes,"98229,1",No,
"Lambert, Leah",3/28/2019,2,5,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,1,1,6:30 AM,5:30 PM,9:54,4:24 PM,0.9,,,,,Yes,"98290,1,98014,1",No,
"Lambert, Leah",3/28/2019,2,5,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,1,1,6:30 AM,5:30 PM,1:06,7:36 AM,0.1,,,,,Yes,"98290,1,98014,1",No,
"Lambert, Leah",3/28/2019,2,6,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Gear,1,1,6:30 AM,6:00 PM,11:30,6:00 PM,1,BLC,,R,3,Yes,"98271,1,98223,1",No,
"Lambert, Leah",3/28/2019,2,6,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Gear,1,1,6:30 AM,6:00 PM,11:30,6:00 PM,1,CTT,,R,1,Yes,"98271,1,98223,1",No,
"Lambert, Leah",3/28/2019,2,7,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,3,No,Fly,2,1,6:30 AM,7:00 PM,12:30,7:00 PM,1,BLC,,R,2,Yes,"97080,1,98282,1,97206,1",No,
"Nelson, Rachel",3/28/2019,3,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,6:30 AM,9:00 AM,2:30,9:00 AM,1,,,,,No,"98620,1",No,hwy 530 Hilt Creek
"Nelson, Rachel",3/28/2019,3,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,10:00 AM,11:30 AM,1:30,11:30 AM,1,,,,,No,"98118,1",No,pull out leaving Concrete
"Nelson, Rachel",3/28/2019,3,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,8:30 AM,12:30 PM,4:00,12:30 PM,1,,,,,Yes,"98229,1",No,Blueberry Farm
"Nelson, Rachel",3/28/2019,3,4,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,Yes,Gear,1,0,7:30 AM,1:30 PM,6:00,1:30 PM,1,,,,,Yes,"98045,1,98033,1",No,"clients of guide on row 5, Baker"
"Nelson, Rachel",3/28/2019,3,5,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,1,Yes,Gear,1,1,7:30 AM,1:30 PM,3:00,10:30 AM,0.5,,,,,Yes,"98294,1",No,"Rob, Baker, guide for clients on row 4; fished 50% of the time he spent on the river with those clients"
"Armellino, Daniel",3/28/2019,4,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,11:30 AM,2:20 PM,2:50,2:20 PM,1,,,,,Yes,"98233,1",No,"sauk campground, Mike"
